% file signature:            'LASF'
% file source ID:            0
% reserved (global encoding):0
% project ID GUID data 1-4:  0 0 0 ''
% version major.minor:       1.2
% system_identifier:         'LAStools (c) by Martin Isenburg'
% generating_software:       'las2las (version 120505)'
% file creation day/year:    55/2012
% header size                227
% offset to point data       229
% number var. length records 0
% point data format          1
% point data record length   28
% number of point records    102622
% number of points by return 93604 9018 0 0 0
% scale factor x y z         0.01 0.01 0.01
% offset x y z               0 0 0
% min x y z                  476941.35 4366469.50 2725.29
% max x y z                  477208.56 4366726.49 2768.74
477008.05,4366474.27,2742.33,5
477008.56,4366474.25,2741.41,4
477008.76,4366474.10,2744.09,5
477009.00,4366473.95,2746.67,5
477008.85,4366473.82,2749.96,5
477009.25,4366473.67,2752.23,5
476945.00,4366483.57,2738.33,1
476946.58,4366483.35,2738.42,1
476948.70,4366483.10,2737.54,1
476953.69,4366482.42,2737.39,1
476954.18,4366482.26,2739.63,4
476956.77,4366481.99,2737.80,3
476958.37,4366481.76,2737.90,3
476960.98,4366481.49,2736.06,1
476962.58,4366481.26,2736.17,1
476962.01,4366481.01,2743.58,5
476962.54,4366480.84,2745.70,5
476962.95,4366480.54,2751.20,5
476963.67,4366480.37,2752.95,5
476964.46,4366480.05,2757.62,5
476964.94,4366479.89,2759.82,5
476977.89,4366478.78,2744.97,5
476980.81,4366478.35,2745.73,5
476978.58,4366478.34,2752.90,5
476978.09,4366478.22,2756.85,5
476979.14,4366478.03,2757.98,5
476979.29,4366477.89,2760.74,5
476980.42,4366477.56,2764.72,5
476997.66,4366476.19,2742.63,5
476998.54,4366476.00,2744.08,5
477005.70,4366475.33,2737.35,1
477007.28,4366475.10,2737.59,1
477008.83,4366474.88,2737.87,1
477010.39,4366474.65,2738.16,1
477008.12,4366474.65,2745.20,5
477007.91,4366474.53,2748.59,5
477009.03,4366474.32,2749.65,5
477007.32,4366474.29,2755.63,5
477009.18,4366474.18,2752.35,5
477009.54,4366473.63,2763.57,5
477019.14,4366472.93,2749.91,5
477019.58,4366472.64,2755.06,5
477019.93,4366472.49,2757.42,5
477020.48,4366472.33,2759.39,5
477040.64,4366470.45,2739.81,1
477042.50,4366470.20,2739.64,1
477044.71,4366469.93,2738.89,1
477018.91,4366472.44,2750.30,5
477019.21,4366472.15,2755.70,5
477027.30,4366471.28,2750.66,5
476955.08,4366483.75,2739.32,4
476958.45,4366483.44,2735.98,1
476943.85,4366483.91,2754.66,5
476952.81,4366483.47,2737.20,1
476960.04,4366482.53,2736.00,1
476961.09,4366482.34,2737.16,4
476961.73,4366482.31,2735.93,1
476962.01,4366482.15,2738.56,4
476963.73,4366481.92,2738.45,4
476962.25,4366481.86,2744.45,5
476962.76,4366481.69,2746.60,5
476963.03,4366481.54,2749.22,5
476963.63,4366481.37,2751.19,5
476964.11,4366481.20,2753.40,5
476965.01,4366481.02,2754.81,5
476965.01,4366480.88,2757.89,5
476978.78,4366480.02,2735.22,1
476982.26,4366479.55,2735.00,1
476983.97,4366479.32,2734.97,1
476979.13,4366479.44,2747.03,5
476979.01,4366479.04,2756.45,5
476978.90,4366478.91,2759.67,5
476979.88,4366478.72,2760.95,5
476980.93,4366478.39,2765.05,5
476981.06,4366478.25,2767.82,5
476998.73,4366476.86,2745.02,5
476999.05,4366476.71,2747.49,5
477003.42,4366476.32,2742.72,5
477004.61,4366476.12,2743.62,5
477008.99,4366475.74,2738.87,3
477011.32,4366475.47,2737.77,1
477005.23,4366475.68,2751.58,5
477012.10,4366474.89,2748.49,5
477013.36,4366474.81,2746.28,5
477009.40,4366474.78,2759.17,5
477027.78,4366472.76,2748.16,5
477028.25,4366472.60,2750.31,5
477029.08,4366472.42,2751.84,5
477043.66,4366471.01,2738.96,1
477045.66,4366470.76,2738.55,1
477047.38,4366470.52,2738.63,1
477049.55,4366470.25,2737.95,1
477051.57,4366470.00,2737.53,1
477053.29,4366469.76,2737.59,1
477055.22,4366469.51,2737.33,1
477060.89,4366470.36,2737.38,1
477062.56,4366470.13,2737.55,1
477064.28,4366469.89,2737.65,1
477065.89,4366469.66,2737.94,1
476960.06,4366483.22,2736.07,1
476961.80,4366482.99,2735.90,1
476961.80,4366482.85,2739.07,4
476962.18,4366482.69,2741.52,5
476963.87,4366482.46,2741.44,5
476965.72,4366482.08,2744.21,5
476977.26,4366480.92,2734.99,1
476978.83,4366480.70,2735.22,1
476980.64,4366480.46,2734.95,1
476982.36,4366480.23,2734.86,1
476984.08,4366480.00,2734.83,1
476985.74,4366479.77,2734.85,1
476978.63,4366480.02,2751.08,5
476979.33,4366479.84,2752.83,5
476979.81,4366479.55,2758.05,5
476994.06,4366478.63,2735.10,1
476980.96,4366479.21,2762.01,5
476980.44,4366479.11,2765.99,5
476998.87,4366477.95,2735.62,1
476999.04,4366477.53,2744.49,5
477004.74,4366477.07,2737.31,1
477005.08,4366476.78,2742.78,5
477003.77,4366476.45,2754.16,5
477004.66,4366476.13,2758.60,5
477013.73,4366474.94,2757.53,5
477021.35,4366474.36,2747.30,5
477025.66,4366473.97,2742.80,4
477026.41,4366473.79,2744.51,5
477032.53,4366473.16,2739.96,1
477035.61,4366472.32,2749.51,5
